#ClusterIdx	#Filename	#SpecIdx	#Scan	#ParentMass	#Charge	#RetTime	#PrecIntensity
70	input_spectra/7-C2R07_2.mzML	1659	0	185.110291544596	1	1180.31	0.0
130	input_spectra/7-C2R07_2.mzML	1660	0	302.287089029948	1	1183.37	0.0
130	input_spectra/7-C2R07_2.mzML	1661	0	302.287089029948	1	1183.56	0.0
137	input_spectra/7-C2R07_2.mzML	1662	0	328.268151307717	1	1189.03	0.0
140	input_spectra/7-C2R07_2.mzML	1663	0	328.268151307717	1	1189.22	0.0
142	input_spectra/7-C2R07_2.mzML	1664	0	328.268151307717	1	1189.88	0.0
140	input_spectra/7-C2R07_2.mzML	1665	0	328.268151307717	1	1190.07	0.0
139	input_spectra/7-C2R07_2.mzML	1666	0	328.268151307717	1	1190.72	0.0
140	input_spectra/7-C2R07_2.mzML	1667	0	328.268151307717	1	1190.92	0.0
130	input_spectra/7-C2R07_2.mzML	1668	0	302.287089029948	1	1191.57	0.0
130	input_spectra/7-C2R07_2.mzML	1669	0	302.287089029948	1	1191.76	0.0
130	input_spectra/7-C2R07_2.mzML	1670	0	302.287089029948	1	1192.62	0.0
130	input_spectra/7-C2R07_2.mzML	1671	0	302.287089029948	1	1192.81	0.0
70	input_spectra/7-C2R07_2.mzML	1672	0	185.110291544596	1	1197.62	0.0
70	input_spectra/7-C2R07_2.mzML	1673	0	185.110291544596	1	1197.81	0.0
70	input_spectra/7-C2R07_2.mzML	1674	0	185.110291544596	1	1198.46	0.0
70	input_spectra/7-C2R07_2.mzML	1675	0	185.110291544596	1	1198.65	0.0
70	input_spectra/7-C2R07_2.mzML	1676	0	185.110291544596	1	1199.31	0.0
70	input_spectra/7-C2R07_2.mzML	1677	0	185.110291544596	1	1199.5	0.0
3	input_spectra/bkgrnd-marine-broth.mzML	1678	0	110.009817759196	1	6384.900000000001	0.0
3	input_spectra/bkgrnd-marine-broth.mzML	1679	0	110.009817759196	1	6396.36	0.0
3	input_spectra/bkgrnd-marine-broth.mzML	1680	0	110.009817759196	1	6435.66	0.0
3	input_spectra/bkgrnd-marine-broth.mzML	1681	0	110.009817759196	1	6447.18	0.0
42	input_spectra/bkgrnd-marine-broth.mzML	1682	0	146.166600545247	1	6458.64	0.0
42	input_spectra/bkgrnd-marine-broth.mzML	1683	0	146.166600545247	1	6470.099999999999	0.0
16	input_spectra/bkgrnd-marine-broth.mzML	1684	0	125.987463378906	1	6481.5599999999995	0.0
16	input_spectra/bkgrnd-marine-broth.mzML	1685	0	125.987463378906	1	6493.08	0.0
46	input_spectra/bkgrnd-marine-broth.mzML	1686	0	151.036672973633	1	6504.54	0.0
46	input_spectra/bkgrnd-marine-broth.mzML	1687	0	151.036672973633	1	6516.0	0.0
3	input_spectra/bkgrnd-marine-broth.mzML	1688	0	110.009817759196	1	6555.36	0.0
3	input_spectra/bkgrnd-marine-broth.mzML	1689	0	110.009817759196	1	6566.879999999999	0.0
16	input_spectra/bkgrnd-marine-broth.mzML	1690	0	125.987463378906	1	6578.34	0.0
16	input_spectra/bkgrnd-marine-broth.mzML	1691	0	125.987463378906	1	6589.8	0.0
42	input_spectra/bkgrnd-marine-broth.mzML	1692	0	146.166600545247	1	6601.26	0.0
42	input_spectra/bkgrnd-marine-broth.mzML	1693	0	146.166600545247	1	6612.78	0.0
46	input_spectra/bkgrnd-marine-broth.mzML	1694	0	151.036672973633	1	6624.24	0.0
