podp_id,study_id,study_role,study_members,record_type,data_status,missing_files,file_genome,path_genome,status_genome,file_ms2_run,path_ms2_run,ms2_run_url,genome_label,genome_accession,genome_accession_type,biosample_accession,genome_publications,gnps_massive_id,gnps_task_id,sample_preparation_label,extraction_method_label,instrumentation_method_label,n_genomes_declared,metcalf_rankable
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/S991-3-EA.mzXML,Salinispora arenicola CNS991,2516143022,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Ethyl acetate,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/S991-3-Bu.mzXML,Salinispora arenicola CNS991,2516143022,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Butanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/S991-3-Me.mzXML,Salinispora arenicola CNS991,2516143022,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Methanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y244-3-EA.mzXML,Salinispora arenicola CNY244,2561511110,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Ethyl acetate,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y244-3-Bu.mzXML,Salinispora arenicola CNY244,2561511110,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Butanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y244-3-Me.mzXML,Salinispora arenicola CNY244,2561511110,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Methanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T854-3-EA.mzXML,Salinispora pacifica CNT854,2515154170,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Ethyl acetate,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T854-3-Bu.mzXML,Salinispora pacifica CNT854,2515154170,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Butanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T854-3-Me.mzXML,Salinispora pacifica CNT854,2515154170,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Methanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y681-3-EA.mzXML,Salinispora tropica CNY681,2561511108,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Ethyl acetate,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y681-3-Bu.mzXML,Salinispora tropica CNY681,2561511108,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Butanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y681-3-Me.mzXML,Salinispora tropica CNY681,2561511108,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Methanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y260-3-EA.mzXML,Salinispora arenicola CNY260,2518285560,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Ethyl acetate,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y260-3-Bu.mzXML,Salinispora arenicola CNY260,2518285560,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Butanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y260-3-Me.mzXML,Salinispora arenicola CNY260,2518285560,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Methanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T799-3-EA.mzXML,Salinispora arenicola CNT799,2526164509,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Ethyl acetate,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T799-3-Bu.mzXML,Salinispora arenicola CNT799,2526164509,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Butanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T799-3-Me.mzXML,Salinispora arenicola CNT799,2526164509,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Methanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/H718-3-EA.mzXML,Salinispora arenicola CNH718,2561511105,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Ethyl acetate,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/H718-3-Bu.mzXML,Salinispora arenicola CNH718,2561511105,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Butanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/H718-3-Me.mzXML,Salinispora arenicola CNH718,2561511105,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Methanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,ms2_run,2515154181.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/297c364c-b154-4edd-a7d5-68decf9effa2.4/genomes/2515154181.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/H646-3-EA.mzXML,Salinispora arenicola CNH646,2515154181,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Ethyl acetate,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,ms2_run,2515154181.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/297c364c-b154-4edd-a7d5-68decf9effa2.4/genomes/2515154181.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/H646-3-Bu.mzXML,Salinispora arenicola CNH646,2515154181,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Butanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,ms2_run,2515154181.gbk,/home/rosaliewang/projects/MASc-EDA/data/PoDP/ground_truth_paired_data/297c364c-b154-4edd-a7d5-68decf9effa2.4/genomes/2515154181.gbk,sequence_ok,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/H646-3-Me.mzXML,Salinispora arenicola CNH646,2515154181,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Methanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y280-3-EA.mzXML,Salinispora arenicola CNY280,2517572154,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Ethyl acetate,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y280-3-Bu.mzXML,Salinispora arenicola CNY280,2517572154,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Butanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y280-3-Me.mzXML,Salinispora arenicola CNY280,2517572154,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Methanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y202-3-EA.mzXML,Salinispora pacifica CNY202,2528311034,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Ethyl acetate,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y202-3-Bu.mzXML,Salinispora pacifica CNY202,2528311034,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Butanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y202-3-Me.mzXML,Salinispora pacifica CNY202,2528311034,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Methanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y679-3-EA.mzXML,Salinispora arenicola CNY679,2561511113,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Ethyl acetate,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y679-3-Bu.mzXML,Salinispora arenicola CNY679,2561511113,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Butanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/Y679-3-Me.mzXML,Salinispora arenicola CNY679,2561511113,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Methanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/X891-3-EA.mzXML,Salinispora arenicola CNX891,2515154187,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Ethyl acetate,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/X891-3-Bu.mzXML,Salinispora arenicola CNX891,2515154187,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Butanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/X891-3-Me.mzXML,Salinispora arenicola CNX891,2515154187,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Methanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T855-3-EA.mzXML,Salinispora pacifica CNT855,2515154128,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Ethyl acetate,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T855-3-Bu.mzXML,Salinispora pacifica CNT855,2515154128,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Butanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T855-3-Me.mzXML,Salinispora pacifica CNT855,2515154128,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Methanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/S996-3-EA.mzXML,Salinispora pacifica CNS996,2517572157,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Ethyl acetate,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/S996-3-Bu.mzXML,Salinispora pacifica CNS996,2517572157,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Butanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/S996-3-Me.mzXML,Salinispora pacifica CNS996,2517572157,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Methanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T850-3-EA.mzXML,Salinispora arenicola CNT850,2515154135,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Ethyl acetate,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T850-3-Bu.mzXML,Salinispora arenicola CNT850,2515154135,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Butanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T850-3-Me.mzXML,Salinispora arenicola CNT850,2515154135,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Methanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/S143-3-EA.mzXML,Salinispora pacifica CNS143,2548876972,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Ethyl acetate,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/S143-3-Bu.mzXML,Salinispora pacifica CNS143,2548876972,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Butanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/S143-3-Me.mzXML,Salinispora pacifica CNS143,2548876972,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Methanol,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T088-3-EA.mzXML,Salinispora arenicola CNT088,2548876909,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Ethyl acetate,LC-MS,120,True
297c364c-b154-4edd-a7d5-68decf9effa2.4,297c364c-b154-4edd-a7d5-68decf9effa2.4,main,0ff7a302-49af-4130-a440-59e284d4d365.4|297c364c-b154-4edd-a7d5-68decf9effa2.4,strain_pairing,incomplete,genome|ms2_run,,,absent,,,ftp://massive.ucsd.edu/MSV000078836/ccms_peak/Screening/T088-3-Bu.mzXML,Salinispora arenicola CNT088,2548876909,JGI_Genome_ID,,24616526,MSV000078836,9360fa514804487a9d39b7e7d7e6d514,A1 solid,Butanol,LC-MS,120,True
