CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
261	267	-0.000	0.000	0.7553	0.5215	1
261	268	-0.000	0.000	0.7317	0.4380	1
261	279	-16.067	0.000	0.7244	0.4491	1
261	281	-18.011	0.000	0.8018	0.5489	1
261	294	-42.049	0.000	0.7693	0.5699	1
261	295	-42.049	0.000	0.7473	0.4778	1
261	296	-42.049	0.000	0.7206	0.4651	1
261	297	-42.054	0.000	0.7618	0.4919	1
261	299	-43.051	0.000	0.7549	0.5276	1
261	309	-60.057	0.000	0.8142	0.5317	1
261	310	-60.058	0.000	0.7612	0.5590	1
262	263	0.000	0.000	0.7171	0.4585	1
262	264	0.000	0.000	0.7977	0.5231	1
262	265	0.000	0.000	0.7650	0.4665	1
262	266	0.000	0.000	0.7353	0.4238	1
262	267	0.000	0.000	0.7448	0.4497	1
262	268	0.000	0.000	0.7875	0.5004	1
262	279	-16.067	0.000	0.7852	0.5182	1
262	281	-18.010	0.000	0.8416	0.5773	1
262	294	-42.048	0.000	0.8681	0.6173	1
262	295	-42.048	0.000	0.7700	0.4680	1
262	296	-42.049	0.000	0.7699	0.4550	1
262	297	-42.053	0.000	0.8427	0.5478	1
262	299	-43.051	0.000	0.8212	0.5129	1
262	309	-60.057	0.000	0.8738	0.6069	1
262	310	-60.057	0.000	0.7986	0.5696	1
263	279	-16.067	0.000	0.7423	0.5027	1
263	281	-18.010	0.000	0.7750	0.5481	1
263	294	-42.049	0.000	0.7345	0.5262	1
263	295	-42.049	0.000	0.7032	0.4464	1
263	297	-42.054	0.000	0.7325	0.4694	1
263	299	-43.051	0.000	0.7481	0.4741	1
263	309	-60.057	0.000	0.7737	0.5562	1
264	265	0.000	0.000	0.7585	0.4866	1
264	266	0.000	0.000	0.7089	0.4089	1
264	267	-0.000	0.000	0.7214	0.5028	1
264	268	0.000	0.000	0.7549	0.4360	1
264	279	-16.067	0.000	0.7495	0.5302	1
264	281	-18.010	0.000	0.8201	0.5285	1
264	294	-42.049	0.000	0.8280	0.5665	1
264	295	-42.048	0.000	0.7729	0.5002	1
264	296	-42.049	0.000	0.7665	0.4512	1
264	297	-42.054	0.000	0.8139	0.5290	1
264	299	-43.051	0.000	0.8013	0.4944	1
264	309	-60.057	0.000	0.8240	0.5519	1
264	310	-60.057	0.000	0.7713	0.5453	1
265	279	-16.067	0.000	0.7727	0.5278	1
265	281	-18.010	0.000	0.7858	0.4836	1
265	294	-42.049	0.000	0.7593	0.5472	1
265	295	-42.049	0.000	0.7629	0.5105	1
265	296	-42.049	0.000	0.8041	0.5813	1
265	297	-42.054	0.000	0.7873	0.5156	1
265	299	-43.051	0.000	0.7571	0.5314	1
265	309	-60.057	0.000	0.8053	0.5635	1
265	310	-60.057	0.000	0.7536	0.5103	1
265	316	-72.021	0.000	0.7238	0.4924	1
265	317	-72.022	0.000	0.7099	0.4843	1
266	268	-0.000	0.000	0.7531	0.4761	1
266	279	-16.067	0.000	0.7262	0.4810	1
266	281	-18.010	0.000	0.8338	0.5982	1
266	294	-42.049	0.000	0.7757	0.5677	1
266	295	-42.049	0.000	0.7847	0.5425	1
266	296	-42.049	0.000	0.7340	0.4746	1
266	297	-42.054	0.000	0.7791	0.4804	1
266	299	-43.051	0.000	0.7687	0.4632	1
266	309	-60.057	0.000	0.8314	0.5713	1
266	310	-60.057	0.000	0.7506	0.5051	1
267	268	0.000	0.000	0.7267	0.4864	1
267	279	-16.067	0.000	0.7670	0.5350	1
267	281	-18.010	0.000	0.7747	0.5412	1
267	294	-42.048	0.000	0.7261	0.4968	1
267	295	-42.048	0.000	0.7174	0.5043	1
267	297	-42.054	0.000	0.7339	0.5046	1
267	299	-43.051	0.000	0.7092	0.4740	1
267	309	-60.057	0.000	0.7633	0.4893	1
267	310	-60.057	0.000	0.7042	0.4759	1
268	279	-16.067	0.000	0.7445	0.4758	1
268	281	-18.010	0.000	0.8233	0.6088	1
268	294	-42.049	0.000	0.8147	0.5869	1
268	295	-42.048	0.000	0.7959	0.4906	1
268	297	-42.054	0.000	0.7951	0.4929	1
268	299	-43.051	0.000	0.7998	0.4789	1
268	309	-60.057	0.000	0.8289	0.5371	1
268	310	-60.057	0.000	0.7992	0.5517	1
270	271	-2.016	0.000	0.7916	0.6746	1
270	306	-55.078	0.000	0.7665	0.6108	1
270	323	-83.037	0.000	0.7300	0.5549	1
270	330	-95.111	0.000	0.7286	0.6023	1
272	285	-17.027	0.000	0.8345	0.5833	1
272	304	-44.027	0.000	0.8177	0.5450	1
272	312	-61.054	0.000	0.8088	0.5081	1
272	329	-88.053	0.000	0.7739	0.4846	1
272	339	-105.081	0.000	0.7434	0.3303	1
272	354	-132.079	0.000	0.7757	0.5742	1
272	379	-149.113	0.000	0.7729	0.3480	1
272	472	-237.158	0.000	0.7511	0.4258	1
273	284	-12.165	0.000	0.7859	0.3554	1
273	311	-56.191	0.000	0.7959	0.4922	1
273	319	-64.270	0.000	0.8242	0.3272	1
273	338	-100.217	0.000	0.8071	0.4480	1
273	344	-108.296	0.000	0.8548	0.4057	1
273	365	-136.190	0.000	0.8554	0.3691	1
273	374	-144.243	0.000	0.8005	0.4577	1
273	383	-149.268	0.000	0.7984	0.4157	1
273	384	-149.276	0.000	0.7439	0.5150	1
273	389	-152.329	0.000	0.8416	0.4148	1
273	416	-182.312	0.000	0.8352	0.4817	1
273	424	-188.229	0.000	0.8085	0.4552	1
273	425	-188.269	0.000	0.8314	0.4807	1
273	432	-196.348	0.000	0.8359	0.4039	1
273	454	-222.218	0.000	0.8013	0.4384	1
273	455	-223.338	0.000	0.8265	0.4353	1
273	475	-235.359	0.000	0.8164	0.3771	1
273	482	-239.333	0.000	0.8509	0.4776	1
273	483	-240.375	0.000	0.8250	0.3703	1
273	488	-247.330	0.000	0.7884	0.3797	1
273	514	-276.321	0.000	0.7468	0.4055	1
273	520	-284.400	0.000	0.8198	0.3472	1
273	523	-290.255	0.000	0.8507	0.4219	1
273	536	-308.264	0.000	0.8131	0.3767	1
273	554	-328.426	0.000	0.7939	0.3504	1
273	576	-372.452	0.000	0.8212	0.3136	1
273	578	-376.292	0.000	0.8079	0.2982	1
273	594	-416.479	0.000	0.7625	0.3510	1
275	293	-26.995	0.000	0.7146	0.4988	1
275	307	-44.022	0.000	0.7599	0.5102	1
275	325	-71.021	0.000	0.7354	0.5477	1
275	332	-88.048	0.000	0.7673	0.4357	1
275	349	-115.047	0.000	0.7185	0.4704	1
275	367	-132.074	0.000	0.7512	0.3663	1
275	414	-176.101	0.000	0.7028	0.3498	1
275	500	-262.089	0.000	0.7117	0.3496	1
275	501	-264.154	0.000	0.7005	0.3540	1
278	290	-15.011	0.000	0.7176	0.4724	1
278	291	-15.959	0.000	0.8180	0.5113	1
278	305	-33.985	0.000	0.7775	0.4830	1
278	318	-57.021	0.000	0.7752	0.4176	1
278	402	-154.074	0.000	0.7233	0.3783	1
279	281	-1.943	0.000	0.8303	0.5772	1
279	294	-25.981	0.000	0.7640	0.6020	1
279	296	-25.981	0.000	0.7496	0.5163	1
279	297	-25.986	0.000	0.8089	0.6075	1
279	299	-26.984	0.000	0.7678	0.5359	1
279	309	-43.990	0.000	0.7517	0.4708	1
279	310	-43.990	0.000	0.7162	0.4631	1
280	322	-66.082	0.000	0.7471	0.5976	1
280	340	-94.114	0.000	0.7630	0.6322	1
280	351	-112.124	0.000	0.7511	0.5597	1
281	294	-24.038	0.000	0.8732	0.6761	1
281	295	-24.038	0.000	0.8283	0.5437	1
281	296	-24.038	0.000	0.7646	0.4577	1
281	297	-24.043	0.000	0.8509	0.5573	1
281	299	-25.040	0.000	0.8787	0.5738	1
281	309	-42.047	0.000	0.8832	0.5920	1
281	310	-42.047	0.000	0.8097	0.6105	1
281	316	-54.010	0.000	0.7496	0.4307	1
281	317	-54.011	0.000	0.7487	0.4519	1
282	283	-1.004	0.000	0.9254	0.7674	1
282	301	-28.032	0.000	0.9325	0.7682	1
282	302	-28.037	0.000	0.9314	0.7289	1
282	303	-29.036	0.000	0.8889	0.6705	1
282	320	-56.063	0.000	0.9278	0.7183	1
282	321	-58.626	0.000	0.7104	0.2320	1
283	301	-27.027	0.000	0.9049	0.7386	1
283	302	-27.033	0.000	0.9031	0.7170	1
283	303	-28.031	0.000	0.9516	0.7984	1
283	320	-55.059	0.000	0.9126	0.7835	1
284	293	-20.015	0.000	0.7657	0.4350	1
284	311	-44.026	0.000	0.7555	0.3609	1
284	319	-52.105	0.000	0.8169	0.4207	1
284	338	-88.053	0.000	0.8078	0.3968	1
284	344	-96.131	0.000	0.8426	0.4832	1
284	365	-124.025	0.000	0.8479	0.4592	1
284	374	-132.078	0.000	0.7821	0.3322	1
284	383	-137.103	0.000	0.8005	0.4435	1
284	384	-137.111	0.000	0.7196	0.3446	1
284	389	-140.164	0.000	0.8479	0.4276	1
284	416	-170.147	0.000	0.8155	0.3980	1
284	424	-176.064	0.000	0.7966	0.3511	1
284	425	-176.104	0.000	0.8204	0.3554	1
284	432	-184.183	0.000	0.8283	0.4076	1
284	454	-210.054	0.000	0.7868	0.3527	1
284	455	-211.173	0.000	0.8471	0.4471	1
284	475	-223.194	0.000	0.8202	0.4470	1
284	482	-227.168	0.000	0.8287	0.3425	1
284	483	-228.210	0.000	0.8259	0.4250	1
284	488	-235.165	0.000	0.8030	0.4023	1
284	514	-264.157	0.000	0.7455	0.2950	1
284	520	-272.235	0.000	0.8134	0.4243	1
284	523	-278.090	0.000	0.8460	0.5031	1
284	536	-296.099	0.000	0.8004	0.4120	1
284	554	-316.261	0.000	0.8117	0.4252	1
284	576	-360.288	0.000	0.8421	0.4645	1
284	578	-364.127	0.000	0.8231	0.4329	1
284	594	-404.314	0.000	0.7648	0.3722	1
285	304	-27.001	0.000	0.9035	0.7176	1
285	312	-44.028	0.000	0.9149	0.6648	1
285	329	-71.026	0.000	0.8873	0.6738	1
285	339	-88.055	0.000	0.8903	0.4671	1
285	354	-115.052	0.000	0.8895	0.6680	1
285	378	-132.080	0.000	0.8368	0.4024	1
285	379	-132.086	0.000	0.8713	0.4360	1
285	410	-159.078	0.000	0.7859	0.5228	1
285	427	-176.105	0.000	0.7957	0.4106	1
285	445	-203.104	0.000	0.7574	0.5151	1
285	472	-220.131	0.000	0.8721	0.5676	1
285	515	-264.157	0.000	0.8045	0.4616	1
285	549	-308.184	0.000	0.7619	0.4707	1
285	572	-352.210	0.000	0.8454	0.5739	1
285	592	-396.236	0.000	0.8179	0.5711	1
285	604	-440.261	0.000	0.8152	0.5850	1
285	621	-484.288	0.000	0.7108	0.4138	1
290	291	-0.948	0.000	0.7225	0.5875	1
290	318	-42.011	0.000	0.7435	0.4799	1
290	360	-113.047	0.000	0.7453	0.4487	1
290	388	-129.042	0.000	0.7035	0.5071	1
290	406	-143.059	0.000	0.7048	0.4780	1
290	413	-155.094	0.000	0.7069	0.3945	1
290	428	-171.060	0.000	0.7272	0.3836	1
291	305	-18.025	0.000	0.7176	0.5432	1
291	318	-41.062	0.000	0.8045	0.5910	1
291	358	-109.100	0.000	0.7283	0.4092	1
291	360	-112.099	0.000	0.7910	0.5027	1
291	388	-128.094	0.000	0.7313	0.4992	1
291	402	-138.115	0.000	0.7301	0.4958	1
291	406	-142.111	0.000	0.7133	0.4864	1
291	428	-170.111	0.000	0.7565	0.4279	1
291	458	-204.096	0.000	0.7516	0.4727	1
292	298	-9.021	0.000	0.7628	0.4961	1
292	305	-15.995	0.000	0.7127	0.4397	1
292	306	-23.036	0.000	0.7461	0.4239	1
292	315	-37.052	0.000	0.7420	0.4792	1
292	323	-50.995	0.000	0.7410	0.4173	1
292	326	-51.068	0.000	0.7743	0.5414	1
292	330	-63.069	0.000	0.8170	0.4921	1
292	347	-94.074	0.000	0.7590	0.4269	1
292	353	-99.068	0.000	0.8079	0.4809	1
292	355	-106.073	0.000	0.7322	0.4372	1
292	368	-113.084	0.000	0.7266	0.3668	1
292	375	-120.053	0.000	0.7034	0.2763	1
292	382	-122.104	0.000	0.7102	0.3528	1
292	439	-179.053	0.000	0.7692	0.3397	1
292	443	-191.097	0.000	0.7542	0.3812	1
292	444	-191.126	0.000	0.7216	0.2890	1
292	566	-334.194	0.000	0.7106	0.2299	1
293	307	-17.027	0.000	0.7837	0.5406	1
293	325	-44.026	0.000	0.7329	0.4932	1
293	332	-61.053	0.000	0.7843	0.4770	1
293	367	-105.079	0.000	0.8070	0.4270	1
293	414	-149.107	0.000	0.7119	0.3875	1
293	456	-193.133	0.000	0.7744	0.3953	1
293	500	-235.094	0.000	0.7435	0.4332	1
293	501	-237.159	0.000	0.7736	0.4522	1
293	537	-281.183	0.000	0.7589	0.3196	1
293	565	-325.209	0.000	0.7150	0.3019	1
293	588	-369.235	0.000	0.7070	0.3123	1
293	619	-457.287	0.000	0.7173	0.4218	1
294	295	0.000	0.000	0.8084	0.5493	1
294	296	-0.000	0.000	0.7716	0.4790	1
294	297	-0.005	0.000	0.8712	0.6737	1
294	299	-1.002	0.000	0.9388	0.7594	1
294	309	-18.009	0.000	0.9261	0.7517	1
294	310	-18.009	0.000	0.8260	0.6708	1
294	316	-29.972	0.000	0.7081	0.4965	1
294	317	-29.973	0.000	0.7400	0.5687	1
295	296	-0.000	0.000	0.7160	0.4323	1
295	297	-0.005	0.000	0.7905	0.4773	1
295	299	-1.002	0.000	0.8440	0.5207	1
295	309	-18.009	0.000	0.8473	0.5925	1
295	310	-18.009	0.000	0.7614	0.5251	1
295	316	-29.972	0.000	0.7059	0.4043	1
295	317	-29.973	0.000	0.7188	0.4669	1
296	297	-0.005	0.000	0.7800	0.5023	1
296	299	-1.002	0.000	0.7601	0.5612	1
296	309	-18.009	0.000	0.7958	0.5161	1
296	310	-18.009	0.000	0.7294	0.4475	1
296	316	-29.972	0.000	0.7147	0.5157	1
296	317	-29.973	0.000	0.7072	0.4556	1
297	299	-0.997	0.000	0.8751	0.5928	1
297	309	-18.004	0.000	0.8803	0.6148	1
297	310	-18.004	0.000	0.8017	0.5871	1
297	316	-29.967	0.000	0.7286	0.4328	1
297	317	-29.968	0.000	0.7434	0.4799	1
298	300	-2.015	0.000	0.7112	0.5120	1
298	306	-14.015	0.000	0.7194	0.5233	1
298	315	-28.030	0.000	0.7002	0.4874	1
298	323	-41.973	0.000	0.7083	0.4783	1
298	326	-42.046	0.000	0.7659	0.5603	1
298	330	-54.048	0.000	0.7336	0.5407	1
298	331	-56.063	0.000	0.7126	0.4478	1
298	347	-85.052	0.000	0.7812	0.5668	1
298	353	-90.047	0.000	0.7790	0.5015	1
298	355	-97.052	0.000	0.7806	0.5243	1
298	368	-104.063	0.000	0.7053	0.5178	1
298	375	-111.032	0.000	0.7444	0.3659	1
298	377	-111.068	0.000	0.7623	0.3684	1
298	382	-113.083	0.000	0.7787	0.4459	1
298	435	-168.090	0.000	0.7179	0.3540	1
298	439	-170.032	0.000	0.7051	0.4417	1
298	443	-182.076	0.000	0.7643	0.4335	1
298	444	-182.105	0.000	0.7216	0.3614	1
298	465	-197.079	0.000	0.7280	0.4237	1
298	468	-198.100	0.000	0.7525	0.3698	1
298	485	-208.121	0.000	0.7091	0.3485	1
298	494	-224.124	0.000	0.7586	0.3267	1
298	495	-225.110	0.000	0.7774	0.5488	1
298	497	-228.110	0.000	0.7283	0.3679	1
298	528	-258.136	0.000	0.7155	0.3401	1
298	532	-267.157	0.000	0.7083	0.3500	1
298	566	-325.172	0.000	0.7043	0.2602	1
299	309	-17.006	0.000	0.9040	0.6188	1
299	310	-17.007	0.000	0.8197	0.5734	1
299	316	-28.970	0.000	0.7389	0.5317	1
299	317	-28.971	0.000	0.7356	0.4763	1
301	302	-0.006	0.000	0.9381	0.7290	1
301	303	-1.004	0.000	0.8919	0.7497	1
301	320	-28.031	0.000	0.9364	0.7354	1
302	303	-0.999	0.000	0.8879	0.7151	1
302	320	-28.026	0.000	0.9220	0.7282	1
303	320	-27.027	0.000	0.9319	0.7876	1
304	312	-17.027	0.000	0.9081	0.7075	1
304	329	-44.026	0.000	0.8901	0.7166	1
304	339	-61.054	0.000	0.8946	0.5005	1
304	354	-88.052	0.000	0.8685	0.6038	1
304	378	-105.079	0.000	0.8587	0.4657	1
304	379	-105.085	0.000	0.8999	0.5218	1
304	410	-132.077	0.000	0.7965	0.6057	1
304	427	-149.104	0.000	0.8192	0.4727	1
304	445	-176.104	0.000	0.7633	0.5514	1
304	472	-193.130	0.000	0.8986	0.6573	1
304	515	-237.156	0.000	0.8222	0.5185	1
304	549	-281.183	0.000	0.8025	0.5740	1
304	572	-325.209	0.000	0.8678	0.6437	1
304	592	-369.235	0.000	0.8642	0.7197	1
304	604	-413.261	0.000	0.8456	0.6840	1
304	621	-457.287	0.000	0.7331	0.4912	1
305	318	-23.037	0.000	0.7956	0.5591	1
305	334	-57.022	0.000	0.7994	0.5604	1
306	315	-14.015	0.000	0.7924	0.6192	1
306	318	-15.995	0.000	0.7426	0.5039	1
306	323	-27.958	0.000	0.7628	0.5835	1
306	326	-28.031	0.000	0.8094	0.6573	1
306	330	-40.032	0.000	0.8071	0.6119	1
306	331	-42.047	0.000	0.7408	0.5105	1
306	347	-71.037	0.000	0.7460	0.5611	1
306	353	-76.032	0.000	0.7672	0.5394	1
306	368	-90.048	0.000	0.7365	0.5403	1
306	375	-97.016	0.000	0.7074	0.3430	1
306	382	-99.067	0.000	0.7323	0.4677	1
306	439	-156.017	0.000	0.7066	0.4244	1
306	444	-168.090	0.000	0.7278	0.3754	1
307	325	-26.999	0.000	0.7680	0.5230	1
307	332	-44.026	0.000	0.7951	0.4096	1
307	349	-71.025	0.000	0.7091	0.4463	1
307	367	-88.052	0.000	0.7932	0.3243	1
307	405	-115.051	0.000	0.7071	0.3786	1
307	414	-132.080	0.000	0.7516	0.3581	1
307	456	-176.106	0.000	0.7631	0.3344	1
307	500	-218.067	0.000	0.7484	0.3532	1
307	501	-220.132	0.000	0.7821	0.3951	1
307	537	-264.156	0.000	0.7576	0.2704	1
307	565	-308.182	0.000	0.7473	0.2809	1
307	588	-352.208	0.000	0.7218	0.2833	1
307	619	-440.260	0.000	0.7140	0.3729	1
308	315	-11.963	0.000	0.7198	0.5493	1
309	310	-0.000	0.000	0.8226	0.6106	1
309	316	-11.964	0.000	0.7530	0.4620	1
309	317	-11.964	0.000	0.7642	0.4683	1
311	319	-8.079	0.000	0.7741	0.3113	1
311	325	-20.015	0.000	0.7261	0.4720	1
311	338	-44.027	0.000	0.7952	0.4911	1
311	344	-52.105	0.000	0.8204	0.4474	1
311	365	-79.999	0.000	0.7917	0.3363	1
311	374	-88.052	0.000	0.7912	0.4551	1
311	383	-93.077	0.000	0.7831	0.4984	1
311	389	-96.138	0.000	0.8053	0.4374	1
311	416	-126.121	0.000	0.7926	0.4696	1
311	424	-132.038	0.000	0.7564	0.3562	1
311	425	-132.078	0.000	0.8021	0.4450	1
311	432	-140.157	0.000	0.7891	0.3772	1
311	454	-166.027	0.000	0.7496	0.4053	1
311	455	-167.147	0.000	0.8026	0.4672	1
311	475	-179.168	0.000	0.7580	0.3420	1
311	482	-183.142	0.000	0.8033	0.4398	1
311	483	-184.184	0.000	0.7854	0.3686	1
311	488	-191.139	0.000	0.7347	0.3443	1
311	514	-220.130	0.000	0.7683	0.4105	1
311	520	-228.209	0.000	0.7744	0.3642	1
311	523	-234.064	0.000	0.7773	0.3489	1
311	536	-252.073	0.000	0.7697	0.3464	1
311	554	-272.235	0.000	0.7651	0.3624	1
311	576	-316.261	0.000	0.7702	0.2948	1
311	578	-320.101	0.000	0.7829	0.3393	1
311	594	-360.288	0.000	0.7547	0.4078	1
312	329	-26.999	0.000	0.9073	0.7294	1
312	339	-44.027	0.000	0.9181	0.5711	1
312	354	-71.025	0.000	0.8892	0.6068	1
312	378	-88.052	0.000	0.8794	0.5156	1
312	379	-88.058	0.000	0.9181	0.5775	1
312	410	-115.050	0.000	0.7776	0.5545	1
312	427	-132.077	0.000	0.8280	0.5284	1
312	445	-159.077	0.000	0.7652	0.5137	1
312	472	-176.104	0.000	0.8858	0.6735	1
312	515	-220.129	0.000	0.8330	0.5687	1
312	549	-264.156	0.000	0.7729	0.5250	1
312	572	-308.182	0.000	0.8505	0.6557	1
312	592	-352.208	0.000	0.8429	0.6753	1
312	604	-396.234	0.000	0.8478	0.7115	1
312	621	-440.260	0.000	0.7192	0.4909	1
313	314	-0.001	0.000	0.8125	0.6082	1
313	327	-18.011	0.000	0.8748	0.6700	1
313	328	-18.011	0.000	0.8113	0.5841	1
313	356	-71.059	0.000	0.7095	0.5538	1
313	357	-71.058	0.000	0.8228	0.7298	1
313	363	-75.032	0.000	0.7985	0.7647	1
313	390	-93.043	0.000	0.7249	0.6421	1
313	391	-93.043	0.000	0.8139	0.7196	1
313	392	-93.043	0.000	0.7023	0.6907	1
313	393	-93.043	0.000	0.7053	0.6399	1
313	395	-95.058	0.000	0.7798	0.6981	1
313	397	-95.058	0.000	0.7807	0.7409	1
313	407	-111.054	0.000	0.7711	0.5421	1
313	418	-125.014	0.000	0.7535	0.7562	1
313	437	-143.025	0.000	0.7324	0.6799	1
314	327	-18.010	0.000	0.9169	0.8794	1
314	328	-18.010	0.000	0.9371	0.8692	1
314	356	-71.058	0.000	0.8805	0.8416	1
314	357	-71.057	0.000	0.9168	0.8178	1
314	363	-75.031	0.000	0.8354	0.7116	1
314	390	-93.042	0.000	0.8392	0.8534	1
314	391	-93.042	0.000	0.8681	0.8268	1
314	392	-93.042	0.000	0.8112	0.7628	1
314	393	-93.042	0.000	0.8244	0.8571	1
314	395	-95.058	0.000	0.8295	0.7716	1
314	396	-95.058	0.000	0.8095	0.8367	1
314	397	-95.058	0.000	0.8432	0.7313	1
314	398	-95.064	0.000	0.7984	0.7610	1
314	407	-111.054	0.000	0.8794	0.7715	1
314	408	-111.053	0.000	0.8271	0.7633	1
314	417	-125.014	0.000	0.7513	0.6478	1
314	418	-125.014	0.000	0.8039	0.6362	1
314	436	-143.025	0.000	0.7696	0.8079	1
314	437	-143.025	0.000	0.8270	0.7634	1
314	441	-145.039	0.000	0.7561	0.5910	1
314	452	-161.035	0.000	0.7902	0.6604	1
314	453	-161.035	0.000	0.7120	0.6431	1
314	480	-178.062	0.000	0.7931	0.8124	1
315	323	-13.943	0.000	0.7636	0.6105	1
315	326	-14.016	0.000	0.7381	0.5531	1
315	330	-26.017	0.000	0.7945	0.6577	1
315	331	-28.032	0.000	0.7309	0.5165	1
315	347	-57.022	0.000	0.7906	0.6027	1
315	353	-62.017	0.000	0.7276	0.5276	1
315	355	-69.022	0.000	0.7060	0.4909	1
315	368	-76.033	0.000	0.7276	0.5046	1
315	375	-83.001	0.000	0.7287	0.3854	1
315	382	-85.052	0.000	0.7859	0.5258	1
315	443	-154.046	0.000	0.7144	0.4820	1
315	494	-196.094	0.000	0.7126	0.3592	1
316	317	-0.001	0.000	0.7846	0.5316	1
318	334	-33.985	0.000	0.8368	0.6766	1
318	360	-71.037	0.000	0.8753	0.6223	1
318	388	-87.032	0.000	0.7534	0.5764	1
318	402	-97.053	0.000	0.8225	0.5973	1
318	403	-99.069	0.000	0.7907	0.5366	1
318	406	-101.049	0.000	0.7051	0.5442	1
318	428	-129.049	0.000	0.8050	0.4954	1
319	338	-35.948	0.000	0.8478	0.3716	1
319	344	-44.026	0.000	0.8929	0.5069	1
319	365	-71.920	0.000	0.8954	0.5477	1
319	374	-79.973	0.000	0.8468	0.3568	1
319	383	-84.998	0.000	0.8661	0.4395	1
319	384	-85.006	0.000	0.7721	0.3523	1
319	389	-88.059	0.000	0.8881	0.4154	1
319	416	-118.042	0.000	0.8540	0.3666	1
319	424	-123.959	0.000	0.8350	0.3114	1
319	425	-123.999	0.000	0.8721	0.3574	1
319	432	-132.078	0.000	0.8896	0.4402	1
319	454	-157.949	0.000	0.7952	0.2750	1
319	455	-159.068	0.000	0.8723	0.3980	1
319	470	-168.026	0.000	0.7122	0.2659	1
319	475	-171.089	0.000	0.8912	0.5320	1
319	482	-175.063	0.000	0.8656	0.3116	1
319	483	-176.105	0.000	0.8785	0.4209	1
319	488	-183.060	0.000	0.8181	0.3383	1
319	514	-212.052	0.000	0.7845	0.2847	1
319	520	-220.131	0.000	0.8740	0.4677	1
319	523	-225.985	0.000	0.8707	0.4628	1
319	536	-243.994	0.000	0.8569	0.4299	1
319	554	-264.156	0.000	0.8539	0.4086	1
319	576	-308.183	0.000	0.8925	0.5754	1
319	578	-312.022	0.000	0.8659	0.4616	1
319	594	-352.209	0.000	0.8035	0.3393	1
320	321	-2.563	0.000	0.7204	0.2472	1
321	333	-29.255	0.000	0.7010	0.2769	1
321	364	-67.987	0.000	0.9245	0.6185	1
321	438	-135.974	0.000	0.8497	0.6108	1
322	340	-28.031	0.000	0.8198	0.6453	1
322	351	-46.042	0.000	0.7771	0.6222	1
323	330	-12.074	0.000	0.7785	0.6306	1
323	347	-43.079	0.000	0.7486	0.5400	1
323	353	-48.074	0.000	0.7161	0.5306	1
323	355	-55.079	0.000	0.7097	0.5259	1
323	368	-62.090	0.000	0.7225	0.5314	1
323	377	-69.095	0.000	0.7001	0.3871	1
323	382	-71.109	0.000	0.7450	0.4858	1
323	439	-128.058	0.000	0.7298	0.4617	1
323	443	-140.103	0.000	0.7002	0.4902	1
323	444	-140.132	0.000	0.7018	0.3952	1
323	485	-166.147	0.000	0.7038	0.4352	1
324	349	-44.025	0.000	0.7191	0.6174	1
324	350	-44.025	0.000	0.7257	0.5748	1
324	358	-56.002	0.000	0.7483	0.5357	1
324	402	-85.017	0.000	0.7397	0.5820	1
324	406	-89.013	0.000	0.7366	0.6201	1
325	332	-17.027	0.000	0.7898	0.4318	1
325	367	-61.053	0.000	0.7882	0.3512	1
325	414	-105.081	0.000	0.7556	0.4045	1
325	456	-149.107	0.000	0.7388	0.3297	1
325	500	-191.068	0.000	0.7164	0.3637	1
325	501	-193.133	0.000	0.7533	0.3856	1
325	537	-237.157	0.000	0.7268	0.2558	1
325	565	-281.183	0.000	0.7336	0.2913	1
326	330	-12.001	0.000	0.7781	0.5750	1
326	331	-14.016	0.000	0.8356	0.5865	1
326	347	-43.006	0.000	0.7559	0.5517	1
326	353	-48.001	0.000	0.8677	0.6318	1
326	355	-55.006	0.000	0.7930	0.5204	1
326	359	-57.022	0.000	0.7223	0.4980	1
326	368	-62.017	0.000	0.7392	0.5576	1
326	375	-68.985	0.000	0.7221	0.3896	1
326	377	-69.022	0.000	0.7115	0.3811	1
326	382	-71.036	0.000	0.8196	0.5380	1
326	439	-127.986	0.000	0.7138	0.4644	1
326	443	-140.030	0.000	0.7270	0.5013	1
326	444	-140.059	0.000	0.7219	0.3985	1
326	465	-155.033	0.000	0.7369	0.4392	1
326	468	-156.053	0.000	0.7410	0.3896	1
326	471	-157.001	0.000	0.7554	0.4759	1
326	485	-166.074	0.000	0.7050	0.4141	1
326	487	-168.062	0.000	0.7042	0.4132	1
326	494	-182.078	0.000	0.7075	0.3537	1
326	497	-186.064	0.000	0.8134	0.4274	1
327	328	0.000	0.000	0.8792	0.8224	1
327	356	-53.048	0.000	0.8128	0.8186	1
327	357	-53.047	0.000	0.9049	0.7884	1
327	363	-57.021	0.000	0.8619	0.7214	1
327	390	-75.032	0.000	0.8020	0.8262	1
327	391	-75.032	0.000	0.8839	0.8372	1
327	392	-75.032	0.000	0.7597	0.7216	1
327	393	-75.032	0.000	0.7798	0.8228	1
327	395	-77.047	0.000	0.8408	0.7896	1
327	396	-77.047	0.000	0.7546	0.8025	1
327	397	-77.047	0.000	0.8456	0.7312	1
327	398	-77.054	0.000	0.7351	0.7149	1
327	407	-93.043	0.000	0.8894	0.7973	1
327	408	-93.042	0.000	0.7946	0.7619	1
327	417	-107.004	0.000	0.7414	0.6532	1
