cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	RTMean	ATTRIBUTE_GROUP:GNPSGROUP:G1	ATTRIBUTE_GROUP:GNPSGROUP:G2	ATTRIBUTE_ORGANISM:GNPSGROUP:Vibrio_1A01	ATTRIBUTE_ORGANISM:GNPSGROUP:Vibrio_6D03	ATTRIBUTE_ORGANISM:GNPSGROUP:Phaeobacter_B2R04	ATTRIBUTE_ORGANISM:GNPSGROUP:Shewanella_B2R08	ATTRIBUTE_ORGANISM:GNPSGROUP:Roseovarius_B2R09	ATTRIBUTE_ORGANISM:GNPSGROUP:Colwellia_C2M19	ATTRIBUTE_ORGANISM:GNPSGROUP:Paracoccus_C2R07	ATTRIBUTE_ORGANISM:GNPSGROUP:Salipiger_C3M06	ATTRIBUTE_ORGANISM:GNPSGROUP:Acinetobacter_D3M06	ATTRIBUTE_ORGANISM:GNPSGROUP:Arenibacter_D3M17	ATTRIBUTE_ORGANISM:GNPSGROUP:Motilimonas_G1M02	ATTRIBUTE_ORGANISM:GNPSGROUP:nan	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:1-1A01.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:2-6D03.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:3-B2R04.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:4-B2R08.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:5-B2R09.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:6-C2M19.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:7-C2R07_2.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:8-C3M06.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:9-D3M06.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:10-D3M17.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:11-G1M02.mzML	ATTRIBUTE_PERFILEGROUPING:GNPSGROUP:bkgrnd-marine-broth.mzML	ATTRIBUTE_GROUP	ATTRIBUTE_ORGANISM	ATTRIBUTE_PERFILEGROUPING
211	60	227.13888219197605	1	227.13888219197597	0.0	452.0570666666667	59	1	1	6	6	4	6	6	6	6	6	6	6	0	1	6	6	4	6	6	6	6	6	6	6	1	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
212	10	227.1418431599935	1	227.1418431599936	0.0	450.8198	5	5	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	G1,G2	Vibrio_1A01	1-1A01.mzML,bkgrnd-marine-broth.mzML
213	6	229.11766967773403	1	229.11766967773403	0.0	146.13433333333336	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	G1	Arenibacter_D3M17	10-D3M17.mzML
214	3	229.117669677734	1	229.117669677734	0.0	424.6813333333334	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	G1	Arenibacter_D3M17	10-D3M17.mzML
215	68	229.1548730151144	1	229.15487301511465	0.0	361.1154411764706	50	18	0	0	0	2	0	0	0	24	24	0	0	0	0	0	0	2	0	0	0	24	24	0	0	18	G1,G2	Shewanella_B2R08,Salipiger_C3M06,Acinetobacter_D3M06	4-B2R08.mzML,8-C3M06.mzML,9-D3M06.mzML,bkgrnd-marine-broth.mzML
216	4	230.112594604492	1	230.112594604492	0.0	202.46575	4	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	G1	Phaeobacter_B2R04,Paracoccus_C2R07	3-B2R04.mzML,7-C2R07_2.mzML
217	72	230.24859534369563	1	230.2485953436957	0.0	573.9006527777779	66	6	6	6	6	6	6	6	6	6	6	6	6	0	6	6	6	6	6	6	6	6	6	6	6	6	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
218	16	231.17056337992332	1	231.1705633799233	0.0	362.3338125	11	5	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	5	6	0	0	5	G1,G2	Salipiger_C3M06,Acinetobacter_D3M06	8-C3M06.mzML,9-D3M06.mzML,bkgrnd-marine-broth.mzML
219	40	235.1182144165037	1	235.1182144165038	0.0	156.54754999999997	40	0	0	0	6	4	6	4	4	6	4	4	2	0	0	0	6	4	6	4	4	6	4	4	2	0	G1	Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML
220	55	237.0864495942087	1	237.08644959420863	0.0	213.09707272727272	53	2	2	0	6	7	5	7	6	8	6	6	0	0	2	0	6	7	5	7	6	8	6	6	0	2	G1,G2	Vibrio_1A01,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	1-1A01.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,bkgrnd-marine-broth.mzML
221	2	237.0879249572755	1	237.0879249572755	0.0	220.9345	2	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	G1	Vibrio_1A01,Shewanella_B2R08	1-1A01.mzML,4-B2R08.mzML
222	2	237.088798522949	1	237.088798522949	0.0	212.6325	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	G2		bkgrnd-marine-broth.mzML
223	72	239.96679306030276	1	239.96679306030276	0.0	116.10633333333334	66	6	6	6	6	6	6	6	6	6	6	6	6	0	6	6	6	6	6	6	6	6	6	6	6	6	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
224	23	243.13431482729695	1	243.13431482729695	0.0	467.3270869565218	20	3	3	0	3	0	4	0	0	2	4	4	0	0	3	0	3	0	4	0	0	2	4	4	0	3	G1,G2	Vibrio_1A01,Phaeobacter_B2R04,Roseovarius_B2R09,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	1-1A01.mzML,3-B2R04.mzML,5-B2R09.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,bkgrnd-marine-broth.mzML
225	60	245.1282760620116	1	245.1282760620116	0.0	481.3190499999999	58	2	4	6	6	6	6	6	6	6	6	6	0	0	4	6	6	6	6	6	6	6	6	6	0	2	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,bkgrnd-marine-broth.mzML
226	25	245.14966349283853	1	245.14966349283856	0.0	208.88336	25	0	6	0	0	0	0	5	2	0	0	12	0	0	6	0	0	0	0	5	2	0	0	12	0	0	G1	Vibrio_1A01,Colwellia_C2M19,Paracoccus_C2R07,Arenibacter_D3M17	1-1A01.mzML,6-C2M19.mzML,7-C2R07_2.mzML,10-D3M17.mzML
227	16	247.1279682431901	1	247.12796824319008	0.0	390.386375	16	0	0	0	0	11	0	4	0	0	0	1	0	0	0	0	0	11	0	4	0	0	0	1	0	0	G1	Shewanella_B2R08,Colwellia_C2M19,Arenibacter_D3M17	4-B2R08.mzML,6-C2M19.mzML,10-D3M17.mzML
228	50	254.16113220214837	1	254.16113220214828	0.0	198.49868	48	2	4	4	6	2	4	4	6	4	4	6	4	0	4	4	6	2	4	4	6	4	4	6	4	2	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
229	5	256.1742004394534	1	256.1742004394534	0.0	365.5144	5	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	G1	Shewanella_B2R08,Colwellia_C2M19,Paracoccus_C2R07	4-B2R08.mzML,6-C2M19.mzML,7-C2R07_2.mzML
230	72	258.2798724704319	1	258.27987247043166	0.0	635.4303888888888	66	6	6	6	6	6	6	6	6	6	6	6	6	0	6	6	6	6	6	6	6	6	6	6	6	6	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
231	4	260.123764038086	1	260.123764038086	0.0	415.0557500000001	4	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	G1	Roseovarius_B2R09,Salipiger_C3M06	5-B2R09.mzML,8-C3M06.mzML
232	10	260.1968261718752	1	260.1968261718752	0.0	192.2329	8	2	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	4	4	0	0	2	G1,G2	Salipiger_C3M06,Acinetobacter_D3M06	8-C3M06.mzML,9-D3M06.mzML,bkgrnd-marine-broth.mzML
233	35	261.1228884742373	1	261.12288847423724	0.0	458.6868857142857	35	0	0	2	4	3	4	4	4	4	3	4	3	0	0	2	4	3	4	4	4	4	3	4	3	0	G1	Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML
234	26	261.1234490810296	1	261.12344908102955	0.0	468.13492307692303	24	2	2	4	2	2	2	2	2	2	2	2	2	0	2	4	2	2	2	2	2	2	2	2	2	2	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
235	5	261.12654215494786	1	261.12654215494786	0.0	458.8058	3	2	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	G1,G2	Vibrio_1A01	1-1A01.mzML,bkgrnd-marine-broth.mzML
236	2	263.13856506347645	1	263.13856506347645	0.0	437.218	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	G1	Colwellia_C2M19,Acinetobacter_D3M06	6-C2M19.mzML,9-D3M06.mzML
237	5	263.13994750976565	1	263.13994750976565	0.0	436.5262	3	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	G1,G2	Colwellia_C2M19,Acinetobacter_D3M06	6-C2M19.mzML,9-D3M06.mzML,bkgrnd-marine-broth.mzML
238	72	265.01574283175995	1	265.0157428317599	0.0	118.53854166666666	66	6	6	6	6	6	6	6	6	6	6	6	6	0	6	6	6	6	6	6	6	6	6	6	6	6	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
239	42	268.10450526646224	1	268.1045052664622	0.0	196.7371666666667	36	6	2	2	2	2	6	2	2	6	6	6	0	0	2	2	2	2	6	2	2	6	6	6	0	6	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,bkgrnd-marine-broth.mzML
240	2	268.138824462891	1	268.138824462891	0.0	198.251	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	G1	Shewanella_B2R08	4-B2R08.mzML
241	3	268.139572143555	1	268.139572143555	0.0	189.65833333333333	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	G1	Motilimonas_G1M02	11-G1M02.mzML
242	16	269.0875930786132	1	269.0875930786131	0.0	216.8261875	14	2	0	0	0	0	6	0	0	6	2	0	0	0	0	0	0	0	6	0	0	6	2	0	0	2	G1,G2	Roseovarius_B2R09,Salipiger_C3M06,Acinetobacter_D3M06	5-B2R09.mzML,8-C3M06.mzML,9-D3M06.mzML,bkgrnd-marine-broth.mzML
243	6	270.14387003580737	1	270.14387003580737	0.0	194.335	6	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	G1	Shewanella_B2R08,Colwellia_C2M19	4-B2R08.mzML,6-C2M19.mzML
244	3	270.19151814778667	1	270.19151814778667	0.0	400.2776666666667	3	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	G1	Shewanella_B2R08,Colwellia_C2M19,Arenibacter_D3M17	4-B2R08.mzML,6-C2M19.mzML,10-D3M17.mzML
245	3	273.187754313151	1	273.187754313151	0.0	200.1283333333333	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	G1	Vibrio_6D03	2-6D03.mzML
246	2	273.187754313151	1	273.187754313151	0.0	200.9355	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	G1	Vibrio_6D03	2-6D03.mzML
247	28	274.1761561802455	1	274.1761561802456	0.0	358.7540357142857	22	6	0	0	4	0	6	0	0	6	6	0	0	0	0	0	4	0	6	0	0	6	6	0	0	6	G1,G2	Phaeobacter_B2R04,Roseovarius_B2R09,Salipiger_C3M06,Acinetobacter_D3M06	3-B2R04.mzML,5-B2R09.mzML,8-C3M06.mzML,9-D3M06.mzML,bkgrnd-marine-broth.mzML
248	70	274.274761672247	1	274.274761672247	0.0	540.9966857142857	64	6	4	6	6	6	6	6	6	6	6	6	6	0	4	6	6	6	6	6	6	6	6	6	6	6	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
249	36	279.1331634521489	1	279.1331634521489	0.0	360.7748333333333	36	0	0	0	0	0	0	6	0	0	0	30	0	0	0	0	0	0	0	6	0	0	0	30	0	0	G1	Colwellia_C2M19,Arenibacter_D3M17	6-C2M19.mzML,10-D3M17.mzML
250	2	279.133605957031	1	279.133605957031	0.0	435.7705	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	G1	Phaeobacter_B2R04	3-B2R04.mzML
251	2	281.112335205078	1	281.112335205078	0.0	436.8825	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	G1	Shewanella_B2R08	4-B2R08.mzML
252	3	282.118576049805	1	282.118576049805	0.0	234.60133333333332	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	G1	Arenibacter_D3M17	10-D3M17.mzML
253	3	282.118576049805	1	282.118576049805	0.0	234.79233333333332	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	G1	Arenibacter_D3M17	10-D3M17.mzML
254	12	282.1189041137696	1	282.1189041137696	0.0	262.04966666666667	12	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	6	6	0	0	G1	Acinetobacter_D3M06,Arenibacter_D3M17	9-D3M06.mzML,10-D3M17.mzML
255	17	283.1754976160386	1	283.1754976160387	0.0	421.0254117647058	16	1	3	0	0	3	2	2	0	0	2	2	2	0	3	0	0	3	2	2	0	0	2	2	2	1	G1,G2	Vibrio_1A01,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
256	30	284.0988342285156	1	284.0988342285156	0.0	220.9925	24	6	0	0	0	0	6	0	0	6	6	6	0	0	0	0	0	0	6	0	0	6	6	6	0	6	G1,G2	Roseovarius_B2R09,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	5-B2R09.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,bkgrnd-marine-broth.mzML
257	6	286.138763427734	1	286.138763427734	0.0	150.44466666666668	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	G1	Colwellia_C2M19	6-C2M19.mzML
258	36	286.1751607259116	1	286.1751607259116	0.0	392.76475	36	0	0	0	6	0	6	6	6	6	6	0	0	0	0	0	6	0	6	6	6	6	6	0	0	0	G1	Phaeobacter_B2R04,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06	3-B2R04.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML
259	1520	286.2202131283636	1	286.2202131283618	0.0	607.3163708333334	1415	105	107	123	130	134	130	134	130	128	133	131	135	0	107	123	130	134	130	134	130	128	133	131	135	105	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,11-G1M02.mzML,bkgrnd-marine-broth.mzML
260	2	286.21957861858846	1	286.21957861858846	0.0	699.0755	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	G1	Shewanella_B2R08,Salipiger_C3M06	4-B2R08.mzML,8-C3M06.mzML
261	2	286.219560706097	1	286.219560706097	0.0	714.937	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	G1	Roseovarius_B2R09,Arenibacter_D3M17	5-B2R09.mzML,10-D3M17.mzML
262	4	286.21967438080526	1	286.21967438080526	0.0	554.5239999999999	4	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	G1	Vibrio_6D03,Colwellia_C2M19,Salipiger_C3M06,Motilimonas_G1M02	2-6D03.mzML,6-C2M19.mzML,8-C3M06.mzML,11-G1M02.mzML
263	2	286.2196004649135	1	286.2196004649135	0.0	706.3009999999999	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	G1	Colwellia_C2M19,Arenibacter_D3M17	6-C2M19.mzML,10-D3M17.mzML
264	2	286.21961245329453	1	286.21961245329453	0.0	689.874	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	G1	Vibrio_6D03,Acinetobacter_D3M06	2-6D03.mzML,9-D3M06.mzML
265	4	286.21965715509924	1	286.21965715509924	0.0	704.9100000000001	4	0	0	2	1	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	1	0	G1	Vibrio_6D03,Phaeobacter_B2R04,Motilimonas_G1M02	2-6D03.mzML,3-B2R04.mzML,11-G1M02.mzML
266	2	286.219603165336	1	286.219603165336	0.0	710.3444999999999	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	G1	Vibrio_6D03	2-6D03.mzML
267	2	286.219673488451	1	286.219673488451	0.0	668.428	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	G1	Phaeobacter_B2R04,Paracoccus_C2R07	3-B2R04.mzML,7-C2R07_2.mzML
268	2	286.219649605129	1	286.219649605129	0.0	689.4860000000001	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	G1	Paracoccus_C2R07,Acinetobacter_D3M06	7-C2R07_2.mzML,9-D3M06.mzML
269	6	287.122741699219	1	287.122741699219	0.0	226.4255	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	G1	Roseovarius_B2R09	5-B2R09.mzML
270	2	288.117767333984	1	288.117767333984	0.0	193.7575	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	G1	Colwellia_C2M19	6-C2M19.mzML
271	38	290.13376496967527	1	290.1337649696752	0.0	229.43260526315788	38	0	0	0	6	2	6	6	0	6	6	6	0	0	0	0	6	2	6	6	0	6	6	6	0	0	G1	Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML
272	61	291.2535412064016	1	291.2535412064017	0.0	835.4492950819672	57	4	6	6	6	4	6	6	6	5	6	6	0	0	6	6	6	4	6	6	6	5	6	6	0	4	G1,G2	Vibrio_1A01,Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	1-1A01.mzML,2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML,bkgrnd-marine-broth.mzML
273	6	295.020385742188	1	295.020385742188	0.0	513.1003333333333	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	G1	Phaeobacter_B2R04	3-B2R04.mzML
274	98	298.2555847167968	1	298.2555847167967	0.0	929.7476530612244	98	0	0	18	18	18	12	8	6	6	6	6	0	0	0	18	18	18	12	8	6	6	6	6	0	0	G1	Vibrio_6D03,Phaeobacter_B2R04,Shewanella_B2R08,Roseovarius_B2R09,Colwellia_C2M19,Paracoccus_C2R07,Salipiger_C3M06,Acinetobacter_D3M06,Arenibacter_D3M17	2-6D03.mzML,3-B2R04.mzML,4-B2R08.mzML,5-B2R09.mzML,6-C2M19.mzML,7-C2R07_2.mzML,8-C3M06.mzML,9-D3M06.mzML,10-D3M17.mzML
275	13	300.20197237454937	1	300.20197237454937	0.0	420.2227692307692	13	0	3	1	0	5	0	2	0	0	0	1	1	0	3	1	0	5	0	2	0	0	0	1	1	0	G1	Vibrio_1A01,Vibrio_6D03,Shewanella_B2R08,Colwellia_C2M19,Arenibacter_D3M17,Motilimonas_G1M02	1-1A01.mzML,2-6D03.mzML,4-B2R08.mzML,6-C2M19.mzML,10-D3M17.mzML,11-G1M02.mzML
276	8	300.2023963928224	1	300.2023963928224	0.0	421.4335	6	2	0	1	0	0	2	0	1	2	0	0	0	0	0	1	0	0	2	0	1	2	0	0	0	2	G1,G2	Vibrio_6D03,Roseovarius_B2R09,Paracoccus_C2R07,Salipiger_C3M06	2-6D03.mzML,5-B2R09.mzML,7-C2R07_2.mzML,8-C3M06.mzML,bkgrnd-marine-broth.mzML
277	2	300.217569986979	1	300.217569986979	0.0	727.155	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	G1	Vibrio_6D03	2-6D03.mzML
