#ClusterIdx	#Filename	#SpecIdx	#Scan	#ParentMass	#Charge	#RetTime	#PrecIntensity
103	input_spectra/bkgrnd-marine-broth.mzML	1909	0	308.283996582031	1	50279.1	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	1910	0	328.273207122204	1	50318.46	0.0
108	input_spectra/bkgrnd-marine-broth.mzML	1911	0	328.273207122204	1	50329.979999999996	0.0
103	input_spectra/bkgrnd-marine-broth.mzML	1912	0	308.283996582031	1	50387.399999999994	0.0
103	input_spectra/bkgrnd-marine-broth.mzML	1913	0	308.283996582031	1	50398.92	0.0
98	input_spectra/bkgrnd-marine-broth.mzML	1914	0	286.223715888129	1	51063.54	0.0
97	input_spectra/bkgrnd-marine-broth.mzML	1915	0	286.223715888129	1	51075.06	0.0
96	input_spectra/bkgrnd-marine-broth.mzML	1916	0	286.223715888129	1	51114.420000000006	0.0
95	input_spectra/bkgrnd-marine-broth.mzML	1917	0	286.223715888129	1	51125.88	0.0
95	input_spectra/bkgrnd-marine-broth.mzML	1918	0	286.223715888129	1	51165.3	0.0
98	input_spectra/bkgrnd-marine-broth.mzML	1919	0	286.223715888129	1	51176.76	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	1920	0	328.273207122204	1	51312.3	0.0
110	input_spectra/bkgrnd-marine-broth.mzML	1921	0	328.273207122204	1	51323.82	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	1922	0	328.273207122204	1	51363.12	0.0
110	input_spectra/bkgrnd-marine-broth.mzML	1923	0	328.273207122204	1	51374.64	0.0
111	input_spectra/bkgrnd-marine-broth.mzML	1924	0	328.273207122204	1	51414.0	0.0
110	input_spectra/bkgrnd-marine-broth.mzML	1925	0	328.273207122204	1	51425.46	0.0
219	input_spectra/bkgrnd-marine-broth.mzML	1926	0	658.48252360026	1	51549.0	0.0
219	input_spectra/bkgrnd-marine-broth.mzML	1927	0	658.48252360026	1	51560.52	0.0
219	input_spectra/bkgrnd-marine-broth.mzML	1928	0	658.48252360026	1	51599.880000000005	0.0
219	input_spectra/bkgrnd-marine-broth.mzML	1929	0	658.48252360026	1	51611.4	0.0
219	input_spectra/bkgrnd-marine-broth.mzML	1930	0	658.48252360026	1	51650.76	0.0
219	input_spectra/bkgrnd-marine-broth.mzML	1931	0	658.48252360026	1	51662.28	0.0
207	input_spectra/bkgrnd-marine-broth.mzML	1932	0	614.45615641276	1	51906.119999999995	0.0
207	input_spectra/bkgrnd-marine-broth.mzML	1933	0	614.45615641276	1	51917.64	0.0
207	input_spectra/bkgrnd-marine-broth.mzML	1934	0	614.45615641276	1	51957.0	0.0
207	input_spectra/bkgrnd-marine-broth.mzML	1935	0	614.45615641276	1	51968.520000000004	0.0
207	input_spectra/bkgrnd-marine-broth.mzML	1936	0	614.45615641276	1	52007.88	0.0
207	input_spectra/bkgrnd-marine-broth.mzML	1937	0	614.45615641276	1	52019.4	0.0
96	input_spectra/bkgrnd-marine-broth.mzML	1938	0	286.223715888129	1	52203.0	0.0
97	input_spectra/bkgrnd-marine-broth.mzML	1939	0	286.223715888129	1	52214.52	0.0
95	input_spectra/bkgrnd-marine-broth.mzML	1940	0	286.223715888129	1	52253.880000000005	0.0
97	input_spectra/bkgrnd-marine-broth.mzML	1941	0	286.223715888129	1	52265.340000000004	0.0
98	input_spectra/bkgrnd-marine-broth.mzML	1942	0	286.223715888129	1	52304.880000000005	0.0
97	input_spectra/bkgrnd-marine-broth.mzML	1943	0	286.223715888129	1	52316.4	0.0
